# Using S/N > 6 for detection threshold on zuul
# Using beams within 0.5 deg of pulsars from tmp
# Flux adjusted for offset from beam center
# Expected S/N estimated from published flux values
# Flux estimated from measured S/N, uncertainty estimated from dependencies
# File generated 2018-07-25 11:29:59 (ET)
#   PSRJ  	   RA 		     Dec 	 P0 			P1 	      DM 	 Distance  	  MJD   	 S/N exp. 	  S/N meas. 	     Est. Flux	   Flux Error	Status 
#		   (deg)   	    (deg) 	 (s) 			(s/s) 	      (p/cc) 	 (deg)		  (day)					             (mJy)  	   (mJy)  
J1728-0007	 262.14508 	 -0.12917 	 0.3860 	 1.122656E-15 	    41.09 	 0.4965111 	  57507  	  26.934	  10.526	     5.844    	   0.473    	Detected in Beam # 76313
J1728-0007	 262.14508 	 -0.12917 	 0.3860 	 1.122656E-15 	    41.09 	 0.3956419 	  57511  	  33.137	  21.590	     9.743    	   0.955    	Detected in Beam # 76690
J1728-3733	 262.19271 	 -37.55222 	 0.6155 	  7.2E-17 	    281.5 	 0.2721438 	  57170  	  7.2643	   0.000	     0.000    	   0.000    	Not Detected in #122071
J1728-3733	 262.19271 	 -37.55222 	 0.6155 	  7.2E-17 	    281.5 	 0.2374292 	  57170  	  8.2814	   0.000	     0.000    	   0.000    	Not Detected in #122448
J1728-3733	 262.19271 	 -37.55222 	 0.6155 	  7.2E-17 	    281.5 	 0.4858755 	  57213  	  2.1346	   0.000	     0.000    	   0.000    	Not Detected in #122681
J1729-2117	 262.29503 	 -21.29111 	 0.0663 	 17.2E-20 	    34.49 	 0.2868383 	  56588  	  9.9505	   3.793	     0.805    	   0.206    	Not Detected in #103373
J1729-2117	 262.29503 	 -21.29111 	 0.0663 	 17.2E-20 	    34.49 	 0.2147380 	  56588  	  9.0109	  10.089	     2.364    	   0.557    	Detected in Beam #103750
J1730-2304	 262.59028 	 -23.07533 	 0.0081 	 2.01844E-20 	  9.61634 	 0.3311884 	  56744  	  81.909	  34.730	    22.878    	   2.898    	Detected in Beam #105580
J1730-2304	 262.59028 	 -23.07533 	 0.0081 	 2.01844E-20 	  9.61634 	 0.1766879 	  56750  	  129.87	  47.042	    19.544    	   4.357    	Detected in Beam #105957
J1730-2900	 262.5345 	 -29.01278 	 1.5384 	 8.85E-15 	      289 	 0.1403870 	  56902  	  7.3661	   0.000	     0.000    	   0.000    	Not Detected in #112722
J1730-2900	 262.5345 	 -29.01278 	 1.5384 	 8.85E-15 	      289 	 0.4934558 	  56902  	  1.4012	   2.569	     2.516    	   0.437    	Not Detected in #113099
J1730-2900	 262.5345 	 -29.01278 	 1.5384 	 8.85E-15 	      289 	 0.4366221 	  56903  	  2.0774	   0.000	     0.000    	   0.000    	Not Detected in #113332
J1730-3350	 262.63566 	 -33.84429 	 0.1395 	 8.482941E-14 	   261.29 	 0.4728420 	  57121  	  6.3856	   0.000	     0.000    	   0.000    	Not Detected in #117890
J1730-3350	 262.63566 	 -33.84429 	 0.1395 	 8.482941E-14 	   261.29 	 0.3653787 	  57121  	  12.374	   2.609	     2.171    	   0.628    	Not Detected in #118123
J1730-3350	 262.63566 	 -33.84429 	 0.1395 	 8.482941E-14 	   261.29 	 0.1625401 	  57121  	  27.465	   0.000	     0.000    	   0.000    	Not Detected in #118500
J1730-3353	 262.73158 	 -33.89389 	 3.2702 	 2.196E-14 	      256 	 0.3321013 	  57121  	  155.13	   0.000	     0.000    	   0.000    	Not Detected in #118123
J1730-3353	 262.73158 	 -33.89389 	 3.2702 	 2.196E-14 	      256 	 0.1608597 	  57121  	  291.11	   3.225	     1.204    	   0.764    	Not Detected in #118500
  J1730-34	  262.525 	    -34.8 	 0.0998 	        * 	      628 	 0.3613457 	  57127  	  0.3911	   0.000	     0.000    	   0.000    	Not Detected in #119110
  J1730-34	  262.525 	    -34.8 	 0.0998 	        * 	      628 	 0.1328336 	  57151  	  0.9036	   0.000	     0.000    	   0.000    	Not Detected in #119487
J1731-1847	 262.82337 	 -18.79241 	 0.0023 	 2.5407E-20 	 106.4711 	  0.1980166  	    *                *               *                 *             *        Beam #100412 Not Found
J1731-1847	 262.82337 	 -18.79241 	 0.0023 	 2.5407E-20 	 106.4711 	  0.3251394  	    *                *               *                 *             *        Beam #100789 Not Found
J1731-3123	 262.75221 	 -31.39528 	 0.7530 	 1.679E-15 	      354 	 0.4010586 	  56932  	  3.2550	   2.504	     2.355    	   0.565    	Not Detected in #115306
J1731-3123	 262.75221 	 -31.39528 	 0.7530 	 1.679E-15 	      354 	 0.2812496 	  56933  	  5.9838	   3.422	     1.751    	   0.750    	Not Detected in #115539
J1731-3123	 262.75221 	 -31.39528 	 0.7530 	 1.679E-15 	      354 	 0.3006529 	  56958  	  5.5044	   2.811	     1.564    	   0.618    	Not Detected in #115916
J1731-3322	 262.80962 	 -33.37917 	 0.5447 	 28093E-18 	    877.4 	 0.2745574 	  56989  	  1.9629	   0.000	     0.000    	   0.000    	Not Detected in #117513
J1731-3322	 262.80962 	 -33.37917 	 0.5447 	 28093E-18 	    877.4 	 0.4113381 	  57121  	  0.9794	   0.000	     0.000    	   0.000    	Not Detected in #117890
J1731-3322	 262.80962 	 -33.37917 	 0.5447 	 28093E-18 	    877.4 	 0.3287029 	  57121  	  1.5319	   2.376	     1.637    	   0.570    	Not Detected in #118123
J1732-1930	 263.08344 	 -19.50238 	 0.4838 	 1.8180E-16 	    72.43 	  0.3395501  	    *                *               *                 *             *        Beam #101022 Not Found
J1732-1930	 263.08344 	 -19.50238 	 0.4838 	 1.8180E-16 	    72.43 	  0.2108692  	    *                *               *                 *             *        Beam #101399 Not Found
J1732-1930	 263.08344 	 -19.50238 	 0.4838 	 1.8180E-16 	    72.43 	  0.4880250  	    *                *               *                 *             *        Beam #101632 Not Found
J1732-3131	 263.13975 	 -31.52306 	 0.1965 	 2.80483E-14 	    15.44 	 0.1813798 	  56933  	       *	   0.000	     0.000    	   0.000    	Not Detected in #115539
J1732-3131	 263.13975 	 -31.52306 	 0.1965 	 2.80483E-14 	    15.44 	 0.4465926 	  56958  	       *	   2.841	     3.544    	   0.651    	Not Detected in #115916
J1732-3131	 263.13975 	 -31.52306 	 0.1965 	 2.80483E-14 	    15.44 	 0.4047565 	  56958  	       *	   0.000	     0.000    	   0.000    	Not Detected in #116149
J1732-3426	 263.02992 	 -34.43472 	 0.3329 	 4.02E-16 	    513.5 	 0.3015931 	  57127  	  3.8809	   0.000	     0.000    	   0.000    	Not Detected in #118733
J1732-3426	 263.02992 	 -34.43472 	 0.3329 	 4.02E-16 	    513.5 	 0.1919840 	  57127  	  5.7932	   0.000	     0.000    	   0.000    	Not Detected in #119110
  J1732-35	  263.125 	 -35.08333 	 0.1267 	        * 	      340 	 0.4628596 	  57127  	  1.1188	   0.000	     0.000    	   0.000    	Not Detected in #119343
  J1732-35	  263.125 	 -35.08333 	 0.1267 	        * 	      340 	 0.0362542 	  57151  	  5.4327	   0.000	     0.000    	   0.000    	Not Detected in #119720
J1732-3729	 263.08671 	 -37.48472 	 2.1840 	 1.30E-15 	      317 	 0.4373164 	  57170  	  4.9565	   2.416	     1.595    	   0.348    	Not Detected in #121927
J1732-3729	 263.08671 	 -37.48472 	 2.1840 	 1.30E-15 	      317 	 0.0585626 	  57170  	  19.979	   0.000	     0.000    	   0.000    	Not Detected in #122304
J1733-2228	 263.36016 	 -22.47701 	 0.8717 	 4.2703E-17 	    41.14 	 0.4664440 	  56663  	  28.281	  19.814	    22.574    	   1.371    	Detected in Beam #104593
J1733-2228	 263.36016 	 -22.47701 	 0.8717 	 4.2703E-17 	    41.14 	 0.4088815 	  56663  	  41.097	  24.000	    18.816    	   1.641    	Detected in Beam #104826
J1733-2228	 263.36016 	 -22.47701 	 0.8717 	 4.2703E-17 	    41.14 	 0.1246840 	  56750  	  115.00	  75.150	    21.054    	   5.498    	Detected in Beam #105203
J1733-2533	 263.35775 	 -25.55306 	 0.6598 	 2.100E-15 	      242 	 0.3559761 	  56776  	  3.4411	   4.218	     1.294    	   0.400    	Not Detected in #108397
J1733-2533	 263.35775 	 -25.55306 	 0.6598 	 2.100E-15 	      242 	 0.2316754 	  56776  	  5.9129	   0.000	     0.000    	   0.000    	Not Detected in #108774
J1733-2533	 263.35775 	 -25.55306 	 0.6598 	 2.100E-15 	      242 	 0.4345013 	  56779  	  2.1802	   2.527	     1.223    	   0.291    	Not Detected in #109007
J1733-2837	 263.39125 	 -28.62583 	 0.7682 	 1.108E-15 	      225 	 0.3867963 	  56900  	  1.0353	   0.000	     0.000    	   0.000    	Not Detected in #111968
J1733-2837	 263.39125 	 -28.62583 	 0.7682 	 1.108E-15 	      225 	 0.4561251 	  56900  	  0.6705	   0.000	     0.000    	   0.000    	Not Detected in #112345
J1733-2837	 263.39125 	 -28.62583 	 0.7682 	 1.108E-15 	      225 	 0.2110222 	  56902  	  2.2507	   0.000	     0.000    	   0.000    	Not Detected in #112578
J1733-3030	 263.49538 	 -30.51361 	 0.3621 	 1.6485E-15 	      636 	 0.3898826 	  56909  	  1.5453	   0.000	     0.000    	   0.000    	Not Detected in #114175
J1733-3030	 263.49538 	 -30.51361 	 0.3621 	 1.6485E-15 	      636 	 0.2219310 	  56909  	  3.3099	   0.000	     0.000    	   0.000    	Not Detected in #114552
J1733-3030	 263.49538 	 -30.51361 	 0.3621 	 1.6485E-15 	      636 	 0.4131350 	  56930  	  1.3480	   0.000	     0.000    	   0.000    	Not Detected in #114785
J1733-3322	 263.48004 	 -33.3675 	 1.2459 	 4.10E-15 	    524.0 	 0.0579982 	  57095  	  152.97	   3.329	     1.054    	   0.790    	Not Detected in #117746
J1733-3322	 263.48004 	 -33.3675 	 1.2459 	 4.10E-15 	    524.0 	 0.4855773 	  57121  	  27.289	   2.367	     4.201    	   0.628    	Not Detected in #118123
J1733-3716	 263.36151 	 -37.28201 	 0.3376 	 1.504456E-14 	   153.18 	 0.1396395 	  57170  	  194.00	   2.611	     0.483    	   0.322    	Not Detected in #121927
J1733-3716	 263.36151 	 -37.28201 	 0.3376 	 1.504456E-14 	   153.18 	 0.3534043 	  57170  	  89.113	   2.573	     1.036    	   0.328    	Not Detected in #122304
J1734-0212	 263.69025 	 -2.21085 	 0.8394 	 4.2100E-16 	    65.05 	 0.1346210 	  57542  	  47.601	  16.654	     2.502    	   0.707    	Detected in Beam # 78753
J1734-0212	 263.69025 	 -2.21085 	 0.8394 	 4.2100E-16 	    65.05 	 0.4566479 	  57655  	  26.794	   0.000	     0.000    	   0.000    	Not Detected in # 79130
J1734-0212	 263.69025 	 -2.21085 	 0.8394 	 4.2100E-16 	    65.05 	 0.4161739 	  57656  	  35.110	   0.000	     0.000    	   0.000    	Not Detected in # 79363
J1734-2415	 263.67333 	 -24.25556 	 0.6125 	 1.051E-15 	    126.3 	 0.4136596 	  56752  	  8.6270	   3.347	     1.188    	   0.296    	Not Detected in #106800
J1734-2415	 263.67333 	 -24.25556 	 0.6125 	 1.051E-15 	    126.3 	 0.4345235 	  56752  	  7.5135	   2.958	     1.205    	   0.289    	Not Detected in #107033
J1734-2415	 263.67333 	 -24.25556 	 0.6125 	 1.051E-15 	    126.3 	 0.1575142 	  56755  	  25.398	   2.723	     0.328    	   0.211    	Not Detected in #107410
J1734-3058	 263.71183 	 -30.97817 	 0.5413 	 16.2E-18 	    260.0 	 0.3473607 	  56930  	  0.7516	   4.443	     6.864    	   1.274    	Not Detected in #114785
J1734-3058	 263.71183 	 -30.97817 	 0.5413 	 16.2E-18 	    260.0 	 0.1821734 	  56930  	  2.0526	   0.000	     0.000    	   0.000    	Not Detected in #115162
J1734-3058	 263.71183 	 -30.97817 	 0.5413 	 16.2E-18 	    260.0 	 0.4807724 	  56932  	  0.4734	   2.135	     5.235    	   0.773    	Not Detected in #115395
J1734-3333	 263.61208 	 -33.55556 	 1.1693 	 2.27941E-12 	      578 	 0.2758858 	  57095  	  9.7245	   3.639	     1.975    	   0.865    	Not Detected in #117746
J1734-3333	 263.61208 	 -33.55556 	 1.1693 	 2.27941E-12 	      578 	 0.4349427 	  57121  	  4.2237	   0.000	     0.000    	   0.000    	Not Detected in #117979
J1734-3333	 263.61208 	 -33.55556 	 1.1693 	 2.27941E-12 	      578 	 0.3250312 	  57121  	  7.7879	   0.000	     0.000    	   0.000    	Not Detected in #118356
J1735-0243	 263.95042 	    -2.73 	 0.7829 	 6.32E-16 	     55.4 	 0.1934420 	  57656  	       *	  11.395	     2.779    	   0.632    	Detected in Beam # 79363
J1735-0243	 263.95042 	    -2.73 	 0.7829 	 6.32E-16 	     55.4 	 0.4370275 	  58051  	       *	  15.131	    10.355    	   0.764    	Detected in Beam # 79740
J1735-0243	 263.95042 	    -2.73 	 0.7829 	 6.32E-16 	     55.4 	 0.3745604 	  58054  	       *	   4.369	     0.961    	   0.189    	Not Detected in # 79973
J1735-0724	 263.77072 	 -7.41458 	 0.4193 	 1.214735E-15 	   73.512 	 0.2448397 	  58255  	  84.301	 145.370	    39.473    	   7.713    	Detected in Beam # 85518
J1735-0724	 263.77072 	 -7.41458 	 0.4193 	 1.214735E-15 	   73.512 	 0.2884047 	  58255  	  88.878	  57.034	    14.689    	   2.653    	Detected in Beam # 86128
J1735-3258	 263.98708 	 -32.97194 	 0.3510 	 2.608E-14 	      758 	 0.4204204 	  56989  	  4.2636	   2.783	     3.169    	   0.675    	Not Detected in #116992
J1735-3258	 263.98708 	 -32.97194 	 0.3510 	 2.608E-14 	      758 	 0.0993029 	  57095  	  14.618	   0.000	     0.000    	   0.000    	Not Detected in #117369
  J1736+05	  264.225 	      5.8 	 0.9992 	        * 	       42 	  0.2516717  	    *                *               *                 *             *        Beam # 68040 Not Found
  J1736+05	  264.225 	      5.8 	 0.9992 	        * 	       42 	  0.2980519  	    *                *               *                 *             *        Beam # 68417 Not Found
  J1736+05	  264.225 	      5.8 	 0.9992 	        * 	       42 	  0.4710137  	    *                *               *                 *             *        Beam # 68650 Not Found
J1736-2457	 264.18933 	 -24.96389 	 2.6422 	 3.43E-15 	      170 	 0.3990781 	  56755  	  192.60	   0.000	     0.000    	   0.000    	Not Detected in #107643
J1736-2457	 264.18933 	 -24.96389 	 2.6422 	 3.43E-15 	      170 	 0.2171802 	  56755  	  212.89	  10.279	     3.620    	   0.839    	Detected in Beam #108020
J1736-2457	 264.18933 	 -24.96389 	 2.6422 	 3.43E-15 	      170 	 0.4396173 	  56755  	  149.66	   0.000	     0.000    	   0.000    	Not Detected in #108253
J1736-2457	 264.18933 	 -24.96389 	 2.6422 	 3.43E-15 	      170 	 0.4633050 	  56776  	  127.43	   0.000	     0.000    	   0.000    	Not Detected in #108630
J1736-2819	 264.10304 	 -28.32833 	 1.5924 	 1.4921E-14 	      261 	 0.3466666 	  56900  	  2.9383	   0.000	     0.000    	   0.000    	Not Detected in #111824
J1736-2819	 264.10304 	 -28.32833 	 1.5924 	 1.4921E-14 	      261 	 0.1524283 	  56900  	  4.2162	   3.435	     1.376    	   0.525    	Not Detected in #112201
J1736-2843	 264.17746 	 -28.73083 	 6.4450 	 2.999E-14 	      331 	 0.3269001 	  56900  	  21.588	   7.007	    11.150    	   1.437    	Detected in Beam #112201
J1736-2843	 264.17746 	 -28.73083 	 6.4450 	 2.999E-14 	      331 	 0.4528358 	  56900  	  12.303	   7.342	    20.500    	   1.344    	Detected in Beam #112434
J1736-2843	 264.17746 	 -28.73083 	 6.4450 	 2.999E-14 	      331 	 0.2500989 	  56902  	  27.864	   7.968	     9.824    	   1.736    	Detected in Beam #112811
J1736-3511	 264.01125 	 -35.19889 	 0.5028 	 1.57E-15 	      106 	 0.2800071 	  57151  	  5.7797	   0.000	     0.000    	   0.000    	Not Detected in #119576
J1736-3511	 264.01125 	 -35.19889 	 0.5028 	 1.57E-15 	      106 	 0.2146796 	  57151  	  7.3207	   2.719	     0.706    	   0.387    	Not Detected in #119953
J1737-0811	 264.4463 	  -8.1858 	 0.0042 	 7.93E-21 	   55.311 	 0.3884619 	  58255  	       *	   0.000	     0.000    	   0.000    	Not Detected in # 86361
J1737-0811	 264.4463 	  -8.1858 	 0.0042 	 7.93E-21 	   55.311 	 0.2617086 	  58255  	       *	   5.307	     1.471    	   0.303    	Not Detected in # 86738
J1737-0811	 264.4463 	  -8.1858 	 0.0042 	 7.93E-21 	   55.311 	  0.4448650  	    *                *               *                 *             *        Beam # 86971 Not Found
J1737-0811	 264.4463 	  -8.1858 	 0.0042 	 7.93E-21 	   55.311 	  0.4019808  	    *                *               *                 *             *        Beam # 87348 Not Found
J1737-3102	 264.39054 	 -31.03347 	 0.7687 	 3.7334E-14 	      280 	 0.2446190 	  56930  	  13.726	   3.251	     3.260    	   1.608    	Not Detected in #115018
J1737-3102	 264.39054 	 -31.03347 	 0.7687 	 3.7334E-14 	      280 	 0.2524453 	  56932  	  13.343	   0.000	     0.000    	   0.000    	Not Detected in #115395
J1737-3137	 264.26788 	 -31.6225 	 0.4504 	 1.38756E-13 	    488.1 	 0.4046103 	  56932  	  2.3370	   0.000	     0.000    	   0.000    	Not Detected in #115395
J1737-3137	 264.26788 	 -31.6225 	 0.4504 	 1.38756E-13 	    488.1 	 0.4308322 	  56958  	  1.9843	   0.000	     0.000    	   0.000    	Not Detected in #115772
J1737-3137	 264.26788 	 -31.6225 	 0.4504 	 1.38756E-13 	    488.1 	 0.2143787 	  56933  	  5.5878	   0.000	     0.000    	   0.000    	Not Detected in #116005
J1737-3320	 264.29379 	 -33.33889 	 0.8163 	 2.251E-15 	      804 	 0.2682840 	  57095  	  8.6456	   0.000	     0.000    	   0.000    	Not Detected in #117602
J1737-3320	 264.29379 	 -33.33889 	 0.8163 	 2.251E-15 	      804 	 0.2330680 	  57121  	  9.8834	   3.140	     1.174    	   0.604    	Not Detected in #117979
J1737-3555	 264.41683 	 -35.92883 	 0.3976 	 6.1214E-15 	    89.41 	 0.3850355 	  57151  	  12.253	   3.405	     1.890    	   0.498    	Not Detected in #120186
J1737-3555	 264.41683 	 -35.92883 	 0.3976 	 6.1214E-15 	    89.41 	 0.2818758 	  57152  	  9.8962	   6.812	     4.681    	   0.851    	Detected in Beam #120563
J1737-3555	 264.41683 	 -35.92883 	 0.3976 	 6.1214E-15 	    89.41 	 0.3362497 	  57152  	  15.936	   2.811	     1.200    	   0.406    	Not Detected in #120796
J1738+0333	 264.72486 	  3.55302 	 0.0059 	 2.411992E-20 	 33.77312 	  0.4208664  	    *                *               *                 *             *        Beam # 70857 Not Found
J1738+0333	 264.72486 	  3.55302 	 0.0059 	 2.411992E-20 	 33.77312 	  0.1664433  	    *                *               *                 *             *        Beam # 71234 Not Found
J1738+0333	 264.72486 	  3.55302 	 0.0059 	 2.411992E-20 	 33.77312 	  0.4309791  	    *                *               *                 *             *        Beam # 71844 Not Found
  J1738+04	 264.60417 	  4.33333 	 1.3918 	        * 	     23.6 	  0.4897073  	    *                *               *                 *             *        Beam # 69637 Not Found
  J1738+04	 264.60417 	  4.33333 	 1.3918 	        * 	     23.6 	  0.1223315  	    *                *               *                 *             *        Beam # 70247 Not Found
  J1738+04	 264.60417 	  4.33333 	 1.3918 	        * 	     23.6 	  0.4113634  	    *                *               *                 *             *        Beam # 70624 Not Found
J1738-2330	 264.53667 	 -23.51306 	 1.9788 	 8.559E-15 	     99.3 	 0.3249499 	  56746  	  671.37	   0.000	     0.000    	   0.000    	Not Detected in #106046
J1738-2330	 264.53667 	 -23.51306 	 1.9788 	 8.559E-15 	     99.3 	 0.4009978 	  56750  	  437.78	   3.091	     1.235    	   0.317    	Not Detected in #106279
J1738-2330	 264.53667 	 -23.51306 	 1.9788 	 8.559E-15 	     99.3 	 0.2765555 	  56752  	  830.55	   2.564	     0.540    	   0.241    	Not Detected in #106656
J1738-2647	 264.52096 	 -26.79611 	 0.3496 	 3.153E-15 	    182.2 	 0.4014429 	  56779  	  39.398	   2.623	     1.307    	   0.332    	Not Detected in #109850
J1738-2647	 264.52096 	 -26.79611 	 0.3496 	 3.153E-15 	    182.2 	 0.1818255 	  56783  	  101.74	   3.973	     0.767    	   0.462    	Not Detected in #110227
J1738-2647	 264.52096 	 -26.79611 	 0.3496 	 3.153E-15 	    182.2 	 0.4681233 	  56783  	  25.615	   3.215	     2.465    	   0.443    	Not Detected in #110460
J1738-2647	 264.52096 	 -26.79611 	 0.3496 	 3.153E-15 	    182.2 	 0.4904389 	  56783  	  21.870	   2.883	     2.589    	   0.444    	Not Detected in #110837
J1738-2736	 264.56095 	 -27.60717 	 0.6277 	 4624.3E-18 	    323.6 	 0.3244637 	  56783  	  3.4927	   0.000	     0.000    	   0.000    	Not Detected in #110837
J1738-2736	 264.56095 	 -27.60717 	 0.6277 	 4624.3E-18 	    323.6 	 0.3581778 	  56810  	  2.9372	   0.000	     0.000    	   0.000    	Not Detected in #111214
J1738-2736	 264.56095 	 -27.60717 	 0.6277 	 4624.3E-18 	    323.6 	 0.3200580 	  56810  	  3.5642	   2.711	     1.365    	   0.496    	Not Detected in #111447
