num name RA Dec P0 dP0 P1 dP1 DM dDM W50 dW50 S400 dS400 S1400 dS1400 SPINDX dSPINDX temp
2376 J1939+66 295.0 66.2 0.022261 5.2e-08 * 0.0 41.20 0.1 * 0.0 2.10 0.0 * 0.0 * 0.0 42.162460200948246
2377 J1940+2245 295.115183 22.76295 0.258912 5e-12 1.27e-14 1.9e-19 222.40 1.3 13.000 0.0 * 0.0 0.15 0.0 * 0.0 137.95914539250202
2378 J1940+2337 295.147858 23.629583 0.546824 7e-12 7.68e-14 2e-19 252.10 0.3 9.400 0.0 * 0.0 0.07 0.004 * 0.0 128.42417206083883
2379 J1940-2403 295.125 -24.05 1.855276 3e-06 * 0.0 63.30 0.1 50.000 4.0 * 0.0 * 0.0 * 0.0 57.80577582320819
2380 J1941+01 295.491667 1.766667 1.404730 0.0 * 0.0 133.30 0.0 40.000 0.0 * 0.0 * 0.0 * 0.0 105.7786103981387
2381 J1941+0121 295.316829 1.360972 0.217317 1e-11 1.91e-16 5e-19 52.70 0.7 20.200 1.1 * 0.0 * 0.0 * 0.0 105.7786103981387
2382 J1941+1026 295.384725 10.440444 0.905394 2e-11 9.96e-16 8e-19 138.91 0.02 11.000 0.0 1.80 0.0 * 0.0 -1.40 1.4 101.60705956553605
2383 J1941+1341 295.270279 13.691778 0.559084 1.3e-11 1.24e-15 1.3e-18 147.90 0.3 * 0.0 * 0.0 0.17 0.0 * 0.0 91.77411831725837
2384 J1941+2525 295.336667 25.418139 2.306153 2e-11 1.61e-13 5e-19 314.40 0.4 35.600 0.0 * 0.0 0.24 0.009 * 0.0 112.03593664704269
2385 J1941-2602 295.251696 -26.034931 0.402858 3e-13 9.56e-16 1.8e-21 50.04 0.003 3.100 0.0 13.00 1.0 1.90 0.4 -1.60 0.3 54.37914478214173
2386 J1941+43 295.5 43.383333 0.840887 3.5e-05 * 0.0 79.00 2.0 * 0.0 9.10 0.0 * 0.0 * 0.0 65.99989353010625
2387 J1942+1743 295.504292 17.724528 0.696262 2e-11 1.01e-16 3e-18 190.00 6.0 46.000 0.0 2.80 0.1 * 0.0 * 0.0 93.56192581694522
2388 J1942+81 295.5 81.1 0.203568 4.4e-06 * 0.0 40.30 0.5 * 0.0 4.80 0.0 * 0.0 * 0.0 33.37240666082122
2389 J1943+0609 295.871383 6.166 0.446226 3e-12 4.66e-16 6e-19 70.76 0.06 9.200 0.0 * 0.0 0.70 0.1 * 0.0 92.37005415048732
2390 J1943-1237 295.856172 -12.628449 0.972429 1.8e-12 1.66e-15 8e-21 28.92 0.015 9.500 0.0 12.90 0.6 1.20 0.2 -2.40 0.2 64.9570058219556
2391 J1943+2210 295.818713 22.173098 0.005084 6e-15 8.79e-21 3e-22 174.09 0.003 * 0.0 * 0.0 0.04 0.01 * 0.0 125.89144476961577
2392 J1944+0907 296.038879 9.123057 0.005185 1.4e-17 1.73e-20 9e-25 24.36 0.0005 0.500 0.0 3.90 0.3 2.60 0.0 * 0.0 97.28652477462616
2393 J1944-10 296.0 -10.283333 0.409135 1e-06 * 0.0 31.01 0.03 * 0.0 * 0.0 * 0.0 * 0.0 69.2775406128655
2394 J1944-1750 296.021833 -17.836406 0.841158 6e-12 9.86e-16 5e-20 56.32 0.06 22.900 0.0 7.50 0.5 0.30 0.1 -2.10 0.1 55.12406457367791
2395 J1944+1755 296.1325 17.928444 1.996899 1e-10 7.30e-16 2e-17 175.00 2.0 40.000 0.0 1.90 0.1 * 0.0 -0.30 0.5 93.56192581694522
2396 J1944+2236 296.004461 22.606283 0.003618 7e-15 7.46e-21 6e-22 185.45 0.12 * 0.0 * 0.0 0.10 0.0 * 0.0 125.89144476961577
2397 J1945-0040 296.368322 -0.682798 1.045632 7e-12 5.35e-16 4e-20 59.71 0.06 50.000 0.0 6.00 1.0 0.80 0.1 -1.80 0.2 87.45358352634848
2398 J1945+07 296.479167 7.283333 1.073900 0.0 * 0.0 62.00 0.0 * 0.0 * 0.0 * 0.0 * 0.0 90.43326269249323
2399 J1945+1834 296.400417 18.57225 1.068708 4e-11 2.42e-16 5e-18 217.70 0.1 28.000 0.0 1.20 0.1 * 0.0 * 0.0 93.56192581694522
2400 J1946-1312 296.740954 -13.210111 0.491865 6e-12 1.99e-15 3e-19 60.00 2.0 10.100 0.0 * 0.0 0.30 0.1 * 0.0 60.63647103104571
2401 J1946+14 296.716667 14.7 2.282440 0.0 * 0.0 50.30 0.0 50.000 0.0 * 0.0 * 0.0 * 0.0 79.55743373606488
2402 J1946+1805 296.721017 18.094789 0.440618 8e-13 2.41e-17 4e-21 16.14 0.0073 13.500 0.0 40.00 5.0 10.00 4.0 -0.90 0.3 79.55743373606488
2403 J1946+2052 296.558875 20.873511 0.016960 1.5e-13 9.20e-19 1.8e-19 93.97 0.003 * 0.0 * 0.0 0.06 0.006 * 0.0 104.88470664829528
2404 J1946+2244 296.603708 22.749833 1.334450 5e-11 8.89e-16 9e-18 140.00 20.0 22.000 0.0 3.00 0.0 0.17 0.0 * 0.0 125.89144476961577
2405 J1946+24 296.5 23.966667 4.729000 0.0 * 0.0 96.00 0.0 4.000 0.0 * 0.0 * 0.0 * 0.0 137.95914539250202
2406 J1946+2535 296.704583 25.597639 0.515167 6e-11 5.64e-15 5e-18 248.81 0.04 8.600 0.0 * 0.0 0.48 0.007 * 0.0 115.16459977149466
2407 J1946+2611 296.690875 26.197 0.435060 3e-10 2.20e-14 2e-17 165.00 3.0 * 0.0 1.50 0.0 0.70 0.0 * 0.0 112.03593664704269
2408 J1946-2913 296.715558 -29.22975 0.959448 3e-12 1.49e-15 1.2e-20 44.31 0.015 9.300 0.0 9.30 0.8 0.50 0.1 -2.00 0.5 56.46492019844305
2409 J1946+3417 296.604713 34.287414 0.003170 9e-17 3.12e-21 4e-24 111.11 0.05 * 0.0 * 0.0 0.29 0.06 * 0.0 78.81251394452869
2411 J1947+0915 296.942583 9.252222 1.480744 9e-11 4.78e-16 1.6e-17 94.00 4.0 25.900 0.0 * 0.0 0.20 0.0 * 0.0 94.00887769186693
2412 J1947+10 296.9 10.733333 1.110944 3e-06 * 0.0 149.00 30.0 * 0.0 * 0.0 * 0.0 * 0.0 77.02470644484185
2413 J1947+1957 296.830979 19.952331 0.157509 4e-12 5.23e-16 1e-19 185.80 0.2 6.500 0.0 * 0.0 0.08 0.01 * 0.0 87.00663165142676
2416 J1948+2333 297.080488 23.550897 0.528352 1.6e-12 1.36e-14 4e-20 198.20 0.8 5.200 0.0 * 0.0 0.28 0.0 * 0.0 125.89144476961577
2417 J1948+2551 297.073246 25.864431 0.196627 4e-13 9.02e-15 2e-20 289.27 0.05 9.200 0.0 * 0.0 0.62 0.008 * 0.0 115.16459977149466
2418 J1948+3540 297.104195 35.669738 0.717311 4e-12 7.06e-15 3e-20 129.37 0.00078 19.300 0.0 145.00 9.0 8.30 0.9 -2.20 0.1 78.81251394452869
2419 J1949+2306 297.2805 23.115417 1.319373 1e-11 1.23e-16 3e-19 196.30 0.5 19.600 0.0 * 0.0 0.10 0.004 * 0.0 125.89144476961577
2420 J1949-2524 297.355894 -25.400273 0.957617 4e-12 3.27e-15 1.6e-20 23.07 0.03 10.400 0.0 5.20 0.6 0.40 0.1 -2.00 0.3 50.803529782768024
2421 J1949+3106 297.373494 31.101064 0.013138 6e-16 9.39e-20 6e-24 164.13 0.0005 * 0.0 * 0.0 0.23 0.05 * 0.0 109.50320935581964
2422 J1950+05 297.741667 5.583333 0.455934 3e-06 * 0.0 71.00 14.0 * 0.0 * 0.0 * 0.0 * 0.0 81.94117706898068
2423 J1950+2414 297.687766 24.249157 0.004305 3e-15 1.89e-20 1.2e-22 142.09 0.018 0.340 0.0 * 0.0 0.12 0.013 * 0.0 114.86663185488018
2424 J1951+1123 297.784375 11.390333 5.094083 2e-10 3.03e-15 8e-18 31.29 0.09 20.000 0.0 1.20 0.0 * 0.0 -1.50 0.5 72.108235820703
2425 J1952+1410 298.025647 14.124829 0.275026 4e-12 1.28e-16 4e-20 31.51 0.0047 * 0.0 6.00 0.0 * 0.0 -1.00 0.4 63.91411811380493
2426 J1952+2630 298.1535 26.507798 0.020732 4e-15 4.27e-18 3e-22 315.34 0.002 1.300 0.0 * 0.0 0.09 0.015 * 0.0 115.16459977149466
2427 J1952+3252 298.242525 32.877919 0.039531 1.1e-12 5.84e-15 8e-21 45.01 0.019 4.700 0.0 7.00 1.0 1.00 0.1 -1.60 0.1 122.01786185362761
2428 J1953+1149 298.447792 11.8285 0.851890 2e-10 2.86e-15 1.5e-17 140.03 0.03 17.000 0.0 2.20 0.0 * 0.0 * 0.0 72.108235820703
2429 J1953+1846A 298.441667 18.778333 0.004888 1e-06 * 0.0 117.00 1.0 0.490 0.0 * 0.0 0.06 0.0 * 0.0 67.48973311317863
2430 J1953+2732 298.2825 27.546722 1.333965 2e-11 1.77e-15 1e-18 195.40 0.9 26.300 0.0 * 0.0 0.10 0.008 * 0.0 115.16459977149466
2431 J1953+67 298.25 67.033333 0.008565 1.8e-08 * 0.0 57.20 0.1 * 0.0 1.70 0.0 * 0.0 * 0.0 42.758396034177196
2432 J1954+1021 298.653333 10.352917 2.099440 5e-11 1.73e-15 3e-18 80.87 0.04 65.200 0.0 * 0.0 * 0.0 * 0.0 64.9570058219556
2433 J1954+2407 298.501558 24.120556 0.193405 1.5e-12 1.06e-15 7e-20 80.50 0.4 1.900 0.0 * 0.0 0.10 0.0 * 0.0 107.56641789782556
2434 J1954+2836 298.579792 28.601667 0.092709 3e-10 2.12e-14 4e-18 * 0.0 * 0.0 * 0.0 * 0.0 * 0.0 118.59123081256112
2435 J1954+2923 298.593975 29.388136 0.426677 4e-13 1.71e-18 3e-21 7.93 0.007 6.000 0.0 6.60 0.0 8.00 3.0 0.00 0.1 120.8259901871697
2436 J1954+3852 298.504512 38.871078 0.352933 1e-12 6.60e-15 1e-19 65.40 0.1 11.000 0.0 * 0.0 * 0.0 * 0.0 957.0729481656944
2437 J1954+43 298.75 43.833333 1.386961 9.4e-05 * 0.0 130.00 3.0 * 0.0 2.80 0.0 * 0.0 * 0.0 92.07208623387284
2438 J1955+2527 298.99748 25.450956 0.004873 1.7e-15 9.12e-21 1e-22 209.97 0.003 * 0.0 * 0.0 0.28 0.06 * 0.0 107.56641789782556
2439 J1955+2908 298.866147 29.145399 0.006133 6e-17 2.97e-20 3e-24 104.52 0.0006 1.800 0.0 15.00 0.0 1.10 0.2 * 0.0 118.59123081256112
2440 J1955+5059 298.828182 50.998692 0.518938 5e-13 1.37e-15 4e-21 31.98 0.00013 6.000 0.0 26.00 3.0 4.00 1.0 -1.30 0.1 61.08342290596742
2441 J1956+07 299.145833 7.266667 5.012480 0.0 * 0.0 61.30 0.0 125.000 0.0 * 0.0 * 0.0 * 0.0 81.94117706898068
2442 J1956+0838 299.21775 8.638 0.303911 7e-12 2.20e-16 1.3e-18 67.09 0.024 14.900 0.0 * 0.0 0.80 0.2 * 0.0 88.04951935957743
2443 J1956-28 299.0 -27.883333 0.260014 6e-07 * 0.0 45.69 0.01 * 0.0 * 0.0 * 0.0 * 0.0 44.39721957555681
2444 J1957+2516 299.394215 25.267243 0.003962 1e-15 2.74e-20 9e-23 44.14 0.003 * 0.0 * 0.0 0.02 0.0 * 0.0 107.56641789782556
2445 J1957+2831 299.330822 28.528845 0.307683 1.7e-12 3.11e-15 3e-20 138.99 0.08 * 0.0 * 0.0 1.00 0.2 * 0.0 118.59123081256112
2446 J1957+5033 299.412083 50.555 0.374806 3e-10 7.08e-15 5e-17 * 0.0 * 0.0 * 0.0 * 0.0 * 0.0 62.87123040565427
2447 J1958+2846 299.666958 28.765 0.290389 5e-11 2.12e-13 1.7e-17 * 0.0 * 0.0 * 0.0 * 0.0 * 0.0 118.59123081256112
2448 J1959+2048 299.903208 20.804201 0.001607 3e-17 1.69e-20 9e-25 29.12 0.0007 0.035 0.0 20.00 0.0 0.40 0.2 * 0.0 67.48973311317863
2449 J1959+3620 299.908458 36.341417 0.406081 1e-11 3.60e-17 1e-18 273.00 0.0 * 0.0 * 0.0 0.40 0.1 * 0.0 122.01786185362761
2450 J2001+42 300.5 42.716667 0.719161 2.2e-05 * 0.0 55.00 1.0 * 0.0 20.20 0.0 * 0.0 * 0.0 126.18941268623026
2451 J2002+1637 300.699042 16.621306 0.276497 1.8e-10 2.25e-16 1.2e-17 94.58 0.048 8.000 0.0 0.40 0.0 * 0.0 -1.40 1.0 65.70192561349178
2452 J2002+30 300.741667 30.583333 0.421794 3e-06 * 0.0 196.00 38.0 * 0.0 * 0.0 * 0.0 * 0.0 118.59123081256112
2453 J2002+3217 300.518436 32.28842 0.696761 3e-10 1.05e-13 3e-18 142.21 0.03 17.500 0.0 5.50 0.5 1.20 0.1 -1.20 0.1 137.81016143419478
2454 J2002+4050 300.68346 40.848307 0.905067 1e-12 1.74e-15 8e-21 131.49 0.041 24.800 0.0 53.00 7.0 4.90 0.2 -1.80 0.1 150.9207497652317
2455 J2004+2653 301.245917 26.894556 0.665879 4e-11 5.67e-17 1.2e-18 160.00 4.0 14.800 0.0 * 0.0 0.06 0.0 * 0.0 96.39262102478274
2456 J2004+3137 301.21786 31.619448 2.111265 4e-11 7.46e-14 3e-19 234.82 0.008 21.300 0.0 14.50 0.9 1.80 0.1 -1.50 0.1 133.34064268497767
2457 J2004+3429 301.195708 34.48825 0.240953 1e-11 2.07e-13 4e-18 351.00 0.0 * 0.0 * 0.0 0.11 0.04 * 0.0 135.42641810127898
2458 J2005-0020 301.43229 -0.339429 2.279661 4e-11 2.57e-14 6e-19 35.93 0.17 38.000 0.0 8.00 0.0 0.70 0.1 * 0.0 51.399465615996974
2459 J2005+3547 301.322888 35.790389 0.615034 4e-12 2.81e-16 3e-19 401.60 0.3 20.800 0.0 * 0.0 0.25 0.01 * 0.0 167.6069530956423
2460 J2005+3552 301.447917 35.873417 0.307943 2e-11 2.99e-15 1e-17 455.00 0.0 * 0.0 * 0.0 0.21 0.07 * 0.0 167.6069530956423
2461 J2006-0807 301.568196 -8.117199 0.580871 3e-12 4.60e-17 3e-20 32.39 0.03 78.300 0.0 20.00 3.0 4.70 0.9 -1.50 0.3 46.78096290847261
2462 J2006+3102 301.545833 31.034167 0.163695 9e-11 2.49e-14 9e-18 107.16 0.01 11.800 0.0 * 0.0 0.27 0.02 * 0.0 127.23230039438093
2463 J2007+0809 301.80625 8.159167 0.325724 5e-11 1.37e-16 7e-18 53.39 0.037 84.000 0.0 * 0.0 * 0.0 * 0.0 53.03828915737659
2464 J2007+0910 301.992096 9.170258 0.458735 6e-13 3.32e-16 1.2e-19 48.73 0.00067 8.300 0.0 1.51 0.05 * 0.0 -2.70 0.7 54.08117686552725
2465 J2007+20 301.75 20.35 4.634000 0.007 * 0.0 67.00 0.4 * 0.0 * 0.0 * 0.0 * 0.0 64.21208603041941
2466 J2007+2722 301.815953 27.379976 0.024497 1e-14 9.61e-19 3e-22 127.00 0.4 16.000 0.0 * 0.0 2.10 0.0 * 0.0 96.39262102478274
2467 J2007+3120 301.78755 31.34765 0.608205 1e-11 1.56e-14 1e-18 191.50 0.2 8.700 0.0 * 0.0 0.12 0.006 * 0.0 127.23230039438093
2468 J2008+2513 302.147842 25.2251 0.589196 6e-11 5.40e-15 4e-18 60.56 0.0036 11.000 0.0 2.70 0.0 * 0.0 -1.20 0.4 83.13304873543858
2469 J2009+3326 302.454833 33.436167 1.438369 2e-11 1.47e-15 2e-18 263.60 0.8 26.700 0.0 * 0.0 0.15 0.01 * 0.0 133.34064268497767
2470 J2010-1323 302.691339 -13.398914 0.005223 9e-18 4.82e-21 3e-25 22.18 0.005 0.280 0.0 * 0.0 1.60 0.0 * 0.0 43.50331582571338
2471 J2010+2845 302.521117 28.758103 0.565369 6e-13 9.07e-17 2e-20 112.47 0.08 13.600 0.0 * 0.0 0.43 0.02 * 0.0 107.56641789782556
2472 J2010+3230 302.610417 32.502028 1.442448 1e-11 3.62e-15 1e-18 371.80 0.5 28.800 0.0 * 0.0 0.12 0.006 * 0.0 133.34064268497767
2473 J2011+3331 302.770525 33.523511 0.931733 4e-12 1.79e-15 1e-19 298.58 0.06 30.600 0.0 * 0.0 0.38 0.008 * 0.0 133.34064268497767
2474 J2012-2029 303.194167 -20.491944 0.544002 3e-11 5.48e-16 1.8e-18 37.67 0.08 24.200 0.7 * 0.0 * 0.0 * 0.0 38.735829159881774
2475 J2013-0649 303.323961 -6.818164 0.580187 3.4e-12 6.01e-16 2.4e-18 63.36 0.1 10.000 0.0 * 0.0 * 0.0 * 0.0 45.142139367092994
2476 J2013+3058 303.392721 30.980747 0.276028 5e-13 1.52e-16 4e-20 148.70 0.1 2.900 0.0 * 0.0 0.07 0.005 * 0.0 114.86663185488018
2477 J2013+3845 303.293196 38.762031 0.230194 1e-12 8.85e-15 8e-21 238.22 0.008 22.700 0.0 26.00 1.0 6.40 0.5 -1.10 0.1 167.6069530956423
2478 J2015+2524 303.802917 25.408694 2.303299 9e-10 5.10e-16 5e-17 13.00 3.0 46.000 0.0 0.40 0.0 * 0.0 * 0.0 78.51454602791422
2479 J2016+1948 304.239348 19.797663 0.064940 6e-15 4.01e-19 6e-23 33.81 0.0016 1.300 0.0 3.30 0.0 * 0.0 * 0.0 56.76288811505753
2480 J2017+0603 304.344605 6.051546 0.002896 1.1e-17 7.99e-21 7e-25 23.92 9e-05 * 0.0 * 0.0 0.50 0.2 * 0.0 53.03828915737659
2481 J2017+2043 304.370575 20.725528 0.537143 2e-12 9.96e-16 5e-20 60.49 0.0099 5.000 0.0 1.50 0.0 * 0.0 -1.50 0.5 62.27529457242532
2482 J2017+3625 304.482667 36.418861 0.166749 9e-13 1.36e-15 3e-20 * 0.0 * 0.0 * 0.0 * 0.0 * 0.0 169.84171247025088
2483 J2017+59 304.5 59.216667 0.403619 1.2e-05 * 0.0 61.00 3.0 * 0.0 1.10 0.0 * 0.0 * 0.0 50.20759394953908
2484 J2018+2839 304.515972 28.665059 0.557953 7e-13 1.48e-16 1.6e-21 14.20 0.0006 14.900 0.0 314.00 30.0 30.00 13.0 -2.30 0.3 87.30459956804124
2485 J2018+3431 304.72165 34.516808 0.387664 8e-13 1.84e-15 2e-20 222.35 0.07 6.700 0.0 * 0.0 0.24 0.01 * 0.0 147.49411872416522
2486 J2019+2425 304.883121 24.420918 0.003935 1.1e-16 7.02e-21 1.2e-24 17.20 0.005 0.300 0.0 * 0.0 * 0.0 -1.90 0.0 65.55294165518455
2487 J2021+3651 305.27275 36.851333 0.103741 4e-12 9.57e-14 7e-19 367.50 1.0 9.900 0.0 * 0.0 0.10 0.0 * 0.0 169.84171247025088
2488 J2021+4026 305.374958 40.445861 0.265318 5e-11 5.47e-14 3e-18 * 0.0 3.000 0.0 * 0.0 * 0.0 * 0.0 291.71059036557125
2489 J2022+2854 305.654446 28.906418 0.343402 1.3e-12 1.89e-15 1.3e-20 24.63 0.00018 12.000 0.0 71.00 7.0 38.00 0.0 -0.40 0.5 82.23914498559516
2490 J2022+3842 305.590371 38.704117 0.048579 2.4e-11 8.61e-14 2e-16 429.10 0.5 * 0.0 * 0.0 * 0.0 * 0.0 312.86631244519896
2491 J2022+5154 305.707804 51.913954 0.529197 1.7e-11 3.06e-15 5e-20 22.55 0.00056 7.400 0.0 77.00 12.0 27.00 9.0 -0.70 0.3 79.25946581945041
2492 J2023+5037 305.924761 50.626349 0.372619 3e-12 2.51e-15 1.7e-20 32.99 0.00037 4.700 0.0 6.50 0.7 2.20 0.5 -1.10 0.08 79.25946581945041
2493 J2024+48 306.0 48.0 1.262000 0.0 * 0.0 99.00 0.0 * 0.0 * 0.0 * 0.0 * 0.0 113.82374414672954
2494 J2027+2146 306.819542 21.767897 0.398173 2e-12 2.03e-16 2e-19 97.09 0.0048 6.000 0.0 0.70 0.1 * 0.0 -1.90 0.2 52.59133728245487
2495 J2027+4557 306.817638 45.965856 1.099651 7e-12 3.09e-16 4e-19 229.59 0.011 * 0.0 14.20 0.0 1.34 0.13 -1.60 0.2 140.78984060033955
2496 J2027+74 307.0 74.783333 0.515229 1.4e-05 * 0.0 11.00 3.0 * 0.0 2.40 0.0 * 0.0 * 0.0 40.97058853449034
2497 J2028+3332 307.08275 33.534544 0.176707 7e-13 4.86e-15 7e-20 * 0.0 * 0.0 * 0.0 * 0.0 * 0.0 94.60481352509588
2498 J2029+3744 307.349469 37.735601 1.216805 1.2e-11 1.23e-14 9e-20 190.66 0.03 22.300 0.0 18.00 2.0 0.60 0.1 -2.60 0.1 220.1982903780972
2499 J2030+2228 307.668525 22.472729 0.630513 4e-12 8.85e-16 3e-20 71.86 0.0067 22.000 0.0 5.00 0.0 * 0.0 -1.20 0.3 55.12406457367791
2500 J2030+3641 307.501088 36.690875 0.200129 1.7e-12 6.50e-15 3e-19 246.00 0.7 * 0.0 * 0.0 0.15 0.0 * 0.0 147.49411872416522
2501 J2030+4415 307.713958 44.260583 0.227070 3e-11 6.48e-15 1.1e-18 * 0.0 * 0.0 * 0.0 * 0.0 * 0.0 146.45123101601456
2502 J2030+55 307.5 55.0 0.579000 0.0 * 0.0 60.00 0.0 * 0.0 * 0.0 * 0.0 * 0.0 64.21208603041941
2503 J2032+4127 308.054663 41.456753 0.143246 1.9e-07 1.13e-14 3e-16 114.67 0.04 * 0.0 * 0.0 * 0.0 * 0.0 312.86631244519896
2504 J2033+0042 308.379625 0.706111 5.013398 9e-10 1.01e-14 7.8e-16 37.84 0.13 10.000 0.0 * 0.0 * 0.0 * 0.0 50.803529782768024
2505 J2033+1734 308.364633 17.582908 0.005949 1.8e-16 1.11e-20 1.5e-23 25.08 0.0009 * 0.0 3.00 0.0 * 0.0 -2.60 0.0 45.29112332540023
2506 J2033-1938 308.480833 -19.649722 1.281719 1.2e-10 4.55e-16 6e-18 23.47 0.09 32.400 0.3 * 0.0 * 0.0 * 0.0 38.735829159881774
2507 J2036+2835 309.193179 28.586233 1.358727 2e-11 2.09e-15 2e-18 84.22 0.0064 * 0.0 * 0.0 0.15 0.06 -1.90 0.3 65.10598978026285
2508 J2037+1942 309.310583 19.715083 2.074377 5e-10 2.04e-15 1e-17 36.89 4.8e-05 * 0.0 2.00 0.0 * 0.0 -2.50 0.9 45.29112332540023
2509 J2037+3621 309.364336 36.356694 0.618715 5e-11 4.50e-15 4e-19 93.56 0.06 10.700 0.0 6.00 1.0 0.80 0.4 -1.60 0.4 115.31358372980192
2510 J2038+35 309.5 35.0 0.160000 0.0 * 0.0 58.00 0.0 * 0.0 * 0.0 * 0.0 * 0.0 80.7493054025228
2511 J2038-3816 309.725792 -38.269972 1.577286 3e-10 4.13e-15 4e-18 33.96 0.06 24.500 0.0 7.00 0.0 0.30 0.1 * 0.0 43.354331867406145
2512 J2038+5319 309.513199 53.320228 1.424568 1.1e-11 9.44e-16 9e-20 160.20 0.012 23.700 0.0 3.10 0.4 0.30 0.0 -1.70 0.3 78.81251394452869
2513 J2040+1657 310.074437 16.958461 0.865606 4e-12 5.95e-16 6e-19 50.69 0.0014 16.000 0.0 0.60 0.0 * 0.0 -2.60 0.7 46.3340110335509
2514 J2043+1711 310.837007 17.191363 0.002380 3e-18 5.24e-21 1.2e-25 20.76 0.014 * 0.0 0.80 0.0 * 0.0 * 0.0 46.3340110335509
2515 J2043+2740 310.93125 27.682222 0.096131 5e-11 1.27e-15 1e-17 21.02 0.00015 * 0.0 15.00 0.0 * 0.0 -1.30 0.4 67.3407491548714
2516 J2043+7045 310.75 70.75 0.588000 0.0 * 0.0 57.00 0.0 * 0.0 63.70 0.0 * 0.0 * 0.0 44.546203533864045
2517 J2044+4614 311.245 46.248333 1.392715 2e-10 6.30e-16 4e-17 315.40 0.4 * 0.0 * 0.0 * 0.0 * 0.0 121.71989393701313
2518 J2045+0912 311.447266 9.2081 0.395555 5e-13 1.95e-16 7e-20 31.78 0.004 10.400 0.0 3.50 0.2 * 0.0 -1.00 0.6 40.821604576183105
2519 J2045+3633 311.256271 36.55039 0.031682 1.1e-14 5.88e-19 5e-22 129.55 0.0017 * 0.0 * 0.0 * 0.0 * 0.0 93.71090977525245
2520 J2046-0421 311.500654 -4.357222 1.546938 1.7e-12 1.47e-15 1.7e-20 35.80 0.01 20.800 0.0 20.00 1.0 1.70 0.5 -1.70 0.2 43.205347909098904
2521 J2046+1540 311.663954 15.676003 1.138286 1.2e-12 1.82e-16 1.2e-20 39.82 0.00049 9.600 0.0 11.50 0.9 1.70 0.3 -1.60 0.1 46.63197895016537
2522 J2046+5708 311.694205 57.143636 0.476735 7e-12 1.11e-14 4e-20 101.79 7.7e-05 14.000 0.0 4.60 0.0 0.30 0.1 -1.80 0.2 60.18951915612399
2523 J2047+1053 311.75 10.883333 0.004290 0.0 * 0.0 34.60 0.0 * 0.0 * 0.0 * 0.0 * 0.0 43.50331582571338
2524 J2047+5029 311.977667 50.493936 0.445945 4e-12 4.18e-15 1.6e-19 107.68 0.005 * 0.0 * 0.0 0.38 0.04 -1.30 0.3 119.03818268748286
2525 J2048-1616 312.148503 -16.279043 1.961572 1.2e-11 1.10e-14 4e-20 11.46 0.005 9.800 0.0 116.00 26.0 22.00 4.4 -1.70 0.2 39.480748951417965
2526 J2048+2255 312.191117 22.918142 0.283901 1e-12 1.52e-17 2e-20 70.68 0.0022 6.000 0.0 1.80 0.0 * 0.0 -0.60 0.8 53.4852410322983
2527 J2050+1259 312.738375 12.985833 1.221020 9e-10 5.04e-16 3e-17 52.40 0.0 61.000 0.0 0.40 0.0 0.05 0.01 * 0.0 45.58909124201471
2528 J2051-0827 312.781332 -8.460486 0.004509 1.1e-16 1.27e-20 7e-24 20.73 0.0017 0.340 0.0 22.00 0.0 2.80 0.6 -1.50 0.2 37.84192541003835
2529 J2052+1218 313.195833 12.3 0.001990 0.0 * 0.0 42.00 0.0 * 0.0 * 0.0 * 0.0 * 0.0 43.50331582571338
2530 J2053+1718 313.45617 17.312406 0.119268 1.2e-13 2.86e-19 1e-21 26.98 0.0 1.700 0.0 * 0.0 0.00 0.002 * 0.0 46.63197895016537
2531 J2053+4650 313.469284 46.847699 0.012586 1.6e-15 1.72e-19 1e-22 98.08 0.0006 * 0.0 * 0.0 * 0.0 * 0.0 112.9298403968861
2533 J2055+2209 313.913133 22.15756 0.815181 8e-13 1.34e-15 8e-21 36.35 0.00029 16.900 0.0 9.00 1.0 * 0.0 -1.10 0.2 53.18727311568383
2534 J2055+2539 313.953333 25.667222 0.319561 1.1e-09 4.08e-15 1.1e-16 * 0.0 * 0.0 * 0.0 * 0.0 * 0.0 52.144385407533164
2535 J2055+3630 313.880634 36.505964 0.221508 3e-13 3.69e-16 2e-21 97.42 0.0056 7.200 0.0 28.00 1.0 2.60 0.1 -1.90 0.1 72.25721977901024
2536 J2102+38 315.5 38.0 1.190000 0.0 * 0.0 85.00 0.0 * 0.0 * 0.0 * 0.0 * 0.0 69.42652457117272
2537 J2105+07 316.3625 7.95 3.746630 0.0 * 0.0 52.60 0.0 126.000 0.0 * 0.0 * 0.0 * 0.0 39.629732909725206
2538 J2105+28 316.5 28.483333 0.405737 1.1e-05 * 0.0 62.40 0.8 * 0.0 8.60 0.0 * 0.0 * 0.0 50.05860999123184
2539 J2105+6223 316.303875 62.384861 2.304879 4e-11 5.22e-15 6e-19 50.75 0.08 * 0.0 * 0.0 * 0.0 * 0.0 56.31593624013581
2540 J2108-3429 317.127042 -34.493861 1.423102 2e-10 3.50e-15 3e-18 30.22 0.01 13.800 0.0 6.00 0.0 0.50 0.1 * 0.0 39.629732909725206
2541 J2108+4441 317.085342 44.696908 0.414871 6e-13 8.62e-17 6e-21 139.83 0.011 27.200 0.0 26.00 2.0 5.40 0.4 -1.30 0.1 78.21657811129974
